Question,Label
SO LUCY MY NAME'S   AND WHAT HAVE YOU COME HERE TO TODAY TO SPEAK TO ME ABOUT,0
AND WHAT CAN YOU TELL ME ABOUT MR MATTHEWS,1
AND ANYTHING ELSE,0
WHAT CAN YOU TELL ME,1
AND WHY,1
WHY IS IT YUCK,1
OKAY WHAT CAN YOU TELL ME ABOUT THE RUDE THING,1
SO TELL ME MORE ABOUT THE PART WHERE YOU DO THE RUDE THING,0
AND THEN WHAT HAPPENS,0
OKAY TELL ME MORE ABOUT THE PART WHERE YOU SAID HE WANTS YOU TO TOUCH HIS STICK,0
ANYTHING ELSE,0
AND HOW DOES HE MAKE YOU,1
AND WHAT ELSE HAS HAPPENED IN THAT TIME WHEN HE SAYS TO TOUCH HIS STICK,0
AND THEN WHAT HAPPENS,0
AND THEN WHAT HAPPENS,0
OKAY AND THEN WHAT HAPPENS AFTER THAT,0
OKAY SO TELL ME EVERYTHING THAT HAPPENS WHEN YOU PULL UP YOUR DRESS AND START FROM THE BEGINNING,0
YEAH,2
OKAY,2
AND THEN WHAT HAPPENS,0
YEAH,2
AND THEN WHAT HAPPENS,0
AND WHAT HAPPENS THEN,0
AND THEN WHAT HAPPENS,0
SO MR MATTHEWS JUST LOOKS AT YOU,1
DOES ANYTHING ELSE HAPPEN WHILE YOU'RE IN THERE PULLING YOUR UNDIES DOWN,1
OKAY AND WHAT HAPPENS AFTER YOU'VE PULLED YOUR UNDIES DOWN,1
AND WHAT HAPPENS THEN,0
AND THEN WHAT HAPPENS,0
WHEN THIS HAPPENED WAS THERE ANYONE ELSE IN THE CLOSET,1
AND WHEN YOU GO INTO THE CUPBOARD WHO ELSE IS THERE IS THERE ANYONE ELSE THERE,1
WHO ELSE IS THERE,1
WHAT ABOUT WHERE IS THE CUPBOARD,1
AND CAN YOU TELL ME ANYTHING ELSE ABOUT THE ART ROOM,1
WHAT CAN YOU TELL ME,1
OKAY,2
AND WHAT DOES THAT MEAN TO BE THE ART MONITOR,1
AND IS ANYONE ELSE THE ART MONITOR,1
AND WHEN DOES MR MATTHEWS TAKE YOU INTO THE CUPBOARD,1
AND IS THE SHOW AND TELL GAME HAS THAT HAPPEN MORE THAN ONCE,1
AND WHEN DO YOU WHEN DOES THIS USUALLY HAPPEN,1
HAS IT EVER HAPPENED ANY OTHER TIME,1
CAN YOU TELL ME HOW MANY TIMES YOU THINK THIS HAS HAPPENED,1
HOW MANY,1
NOW YOU SAY THAT THE SHOW AND TELL GAME MAKES YOU FEEL YUCK CAN YOU TELL ME ANYTHING MORE ABOUT THAT,1
AND WHEN YOU LEAVE THE CUPBOARD HAS THERE EVER BEEN ANYONE ELSE IN THE ART ROOM WHEN YOU LEAVE,1
AND WHEN YOU GO BACK OUT TO RECESS DOES ANYTHING ELSE HAPPEN,1
HI SEAN TELL ME WHAT YOU THINK YOU'VE COME TO TALK TO ME ABOUT TODAY,0
THE BIG BOY AT SCHOOL OKAY SO TELL ME WHAT HAPPENED WITH THE BIG BOY AT SCHOOL,1
HM-HM SO I'M JUST GOING TO TAKE SOME NOTES SEAN SO I REMEMBER WHAT YOU'RE SAYING SO THE BIG BOY AT SCHOOL MADE YOU PLAY A GAME,2
AND YOU DIDN'T LIKE IT,2
AND SO THEN WHAT HAPPENED,0
YEAH AND THEN WHAT HAPPENED SO SEAN I WASN'T THERE SO CAN YOU TELL ME EVERYTHING THAT HAPPENED,1
SO YOU'VE BEEN MADE TO PLAY A GAME AND DIDN'T LIKE IT AND YOU WERE ON I DON'T REMEMBER WHAT YOU SAID WAS IT ON THE MONKEY BARS,1
OKAY WHAT HAPPENED AFTER THAT,0
SORRY,2
I CAN'T HEAR YOU,2
WITH YOUR TWO FRIENDS AND DO YOU REMEMBER YOUR TWO FRIENDS' NAMES,1
WHAT ARE THEIR NAMES,1
HARRY AND IAN AND WHAT GRADE ARE HARRY AND IAN IN,1
AND WHAT GRADE ARE YOU IN,1
YOUR IN PREP,2
SO YOU'RE WITH YOUR TWO FRIENDS HARRY AND IAN THE MONKEY BARS WITH THE BIG BOY AND DO YOU REMEMBER THE BIG BOY'S NAME,1
WHAT'S HIS NAME,1
SAM SO SAM MADE YOU AND HARRY AND IAN PLAY A GAME WHEN YOU WERE AT THE MONKEY BARS IS THAT CORRECT,1
HAVE I GOT THAT RIGHT ALL RIGHT SO THEN WHAT HAPPENED AFTER THAT,1
SO YOU WENT TO THE TOILET DID YOU GO TO THE TOILETS WITH HIM,1
SO YOU WENT TO THE TOILETS AND THEN WHAT HAPPENED,0
OKAY SO THEN WHAT HAPPENED SO HE TOLD YOU THAT YOU HAD TO GO TO THE CUBICLE ONE AT A TIME,0
AND THEN WHAT HAPPENED AFTER HE SAID THAT,0
OKAY SO YOU WENT FIRST SO YOU WENT INTO THE CUBICLE WITH SAM AND THEN WHAT HAPPENED,0
AND DID YOU,1
YOU PULLED DOWN YOUR PANTS AND IT WAS JUST YOU AND SAM IN THE CUBICLE IS THAT RIGHT,1
AND THEN WHAT HAPPENED,0
OKAY SO HE SQUEEZED YOUR WILLY,2
WHAT DID HE SQUEEZE IT WITH,1
HE SQUEEZED IT WITH HIS HAND AND DID HE SQUEEZE IT ONE TIME OR MORE THAN ONE TIME OR LOTS OF TIMES,1
HE SQUEEZED IT LOTS OF TIMES OKAY AND THEN WHAT HAPPENED AFTER THAT,0
HM-HM AND THEN WHAT HAPPENED,0
OKAY AND WHAT HAPPENED AFTER THAT AFTER HE SAID THAT,0
OKAY AND DID YOU DO THAT DID HE STOP OR WHAT HAPPENED AFTER HE SAID THAT WHAT HAPPENED NEXT,0
HM-HM AND YOU WENT OUT OF THE TOILET AND WHAT HAPPENED AFTER THAT,0
IAN WENT IN AND WHERE DID YOU GO,1
YOU WAITED WITH HARRY WHERE WERE YOU WAITING,1
IN THE BATHROOM AND SO WHERE WAS THIS TOILET,1
WAS THERE ANYONE ELSE IN THE TOILET,1
WHILE YOU AND HARRY WERE WAITING,1
OKAY AND SO YOU WAITED FOR HARRY TO WERE YOU WAITING FOR HARRY TO COME OUT WERE YOU,1
OH YOU WAITED WITH HARRY SORRY I BEG YOUR PARDON SO IAN WENT IN SO WHAT WERE YOU AND HARRY DOING WHILE IAN WAS IN THE CUBICLE WITH SAM,1
YOU WERE JUST WAITING DID YOU HEAR ANYTHING DID YOU SEE ANYTHING,1
AND THEN WHAT HAPPENED AFTER THAT,0
OKAY AND THEN HARRY WENT IN AND WHAT HAPPENED AFTER THAT WHAT WERE YOU DOING WHEN HARRY WAS IN THE CUBICLE,1
YOU WERE WAITING WITH IAN AND WHAT WERE YOU DOING WHEN YOU WERE WAITING WITH IAN,1
OKAY SO WHAT HAPPENED NEXT,0
HM-HM YEAH,2
AND WHERE WAS SAM WHEN YOU WENT BACK OUT TO THE MONKEY BARS,1
DID YOU SEE SAM AFTER THAT,1
OKAY WHAT DID YOU DO WHEN YOU WENT OUT TO THE MONKEY WHAT DID YOU DO NEXT AT THE MONKEY BARS,0
OKAY SO SEAN WHAT I WANT YOU TO DO FOR ME IS BECAUSE I WASN'T THERE I WANT YOU TO TELL ME EVERYTHING THAT YOU CAN REMEMBER OKAY SO I WOULD LIKE TO KNOW A LITTLE BIT MORE ABOUT TELL ME ABOUT WHEN YOU WERE IN THE CUBICLE WITH SAM I WANT TO KNOW A LITTLE BIT MORE ABOUT THAT SO YOU SAID DID SAM SAY ANYTHING TO YOU YOU WENT INTO THE TOILETS WITH WENT INTO THE CUBICLE WITH HIM AND YOU PULLED YOUR PANTS DOWN IS THAT RIGHT,1
DID I GET THAT RIGHT DID I REMEMBER THAT RIGHT OKAY AND DID SAM SAY ANYTHING,1
OKAY AND HE SQUEEZED YOUR WILLY,1
AND YOU SAID THAT YOU DID THAT LOTS OF TIMES,1
DID HE TOUCH YOU ANYWHERE ELSE,1
HILARY TELL ME WHAT YOU'VE COME HERE TO TALK TO ME ABOUT TODAY,0
ABOUT JANET'S HOUSE TELL ME ABOUT JANET'S HOUSE,0
IT'S BIG AND IT HAS LOTS OF ROOMS AND SHE HAS A BUBBLE POOL,2
WHAT DID YOU WANT TO TELL ME ABOUT JANET'S HOUSE,0
YOU DON'T LIKE IT ANYMORE,2
TELL ME ABOUT WHY YOU DON'T LIKE IT ANYMORE,1
BECAUSE CAN YOU HAS SOMETHING HAPPENED AT JANET'S HOUSE THAT HAS MADE YOU NOT LIKE IT,1
TELL ME WHAT HAPPENED,0
THE BAD THING HAPPENED TELL ME ABOUT THE BAD THING,0
YOU WENT SPLASHING IN THE POOL AND THERE WERE LOTS OF BUBBLES AND THEN POP DID THE BAD THING,2
WHAT HAPPENED THEN,0
OKAY WHAT ELSE HAPPENED WHEN POP DID THE BAD THING,0
HE GOT HIS FINGERS AND WAS JUST DOING STUFF,2
TELL ME MORE ABOUT THE STUFF HE WAS DOING,0
HIS FINGERS WERE WRIGGLING ALL OVER YOUR PRIVATES,2
WHAT ELSE HAPPENED,0
OKAY YOU MOVED AWAY YOU WERE IN THE HOUSE AND THEN IT WAS HOME TIME,2
OKAY TELL ME MORE ABOUT HIS FINGERS WIGGLING ALL OVER YOUR PRIVATES,0
OKAY TELL ME MORE ABOUT YOU AND JANET SPLASHING ALL OVER,0
AH SO YOU WERE PLAYING A GAME TO SEE WHO CAN GET THE BUBBLES THE HIGHEST AND THE DOG POPPY WAS LICKING THE BUBBLES,2
OKAY CAN YOU TELL ME MORE OR I'LL REPHRASE THAT TELL ME MORE ABOUT THE BUBBLE POOL,0
HM-HM,2
OKAY YOU ALWAYS HAVE A BIG PERSON TO LOOK AFTER YOU,2
WHERE IS THE BUBBLE POOL,1
AT JANET'S HOUSE WHAT DOES IT LOOK LIKE,2
BIG,1
OKAY WHAT ELSE HAPPENED WHEN YOU'RE IN THE BUBBLE POOL,0
THE GAME AND THE THING THAT POP DID,2
YOU SAID BEFORE THAT YOU DIDN'T SAY ANYTHING TELL ME MORE ABOUT THAT BIT THAT YOU DIDN'T SAY ANYTHING,0
OKAY AND WHAT HAPPENED THEN,0
OKAY AND WHAT HAPPENED THEN,0
OKAY TELL ME ABOUT BEING SORE DOWN THERE,0
OKAY TELL ME MORE ABOUT WHEN THE BAD THING HAPPENED,0
SORRY I JUST DIDN'T HEAR WHAT YOU SAID THEN HIS FINGERS WERE GOING IN AND OUT OF YOUR,2
YOUR SWIMMING BOTTOMS,2
OH OKAY,2
ALAN TELL ME WHAT YOU'VE COME HERE TO TALK TO ME ABOUT TODAY,0
HM-HM SO TELL ME EVERYTHING THAT YOU CAN  TELL ME ABOUT YOUR NEIGHBOUR,0
HE'S TALL OKAY SO TELL ME EVERYTHING THAT YOU CAN REMEMBER ABOUT YOUR NEIGHBOUR,2
HIDE AND SEEK,2
SO TELL ME EVERYTHING THAT YOU CAN REMEMBER ABOUT HIDE AND SEEK,0
HM-HM,2
HM-HM SO ALAN YOU SAID THAT YOU PLAY WHEN YOU GET HOME FROM SCHOOL AND YOU ALWAYS HIDE FROM HIM SO TELL ME MORE ABOUT WHEN YOU PLAY WHEN YOU GET HOME FROM SCHOOL TELL ME MORE ABOUT THAT PART,0
HM-HM,2
TELL ME MORE ABOUT THE PART WHERE YOU SAID YOU HAD TO DO A DARE,0
TELL ME WHAT HE MAKES YOU DARE,1
PULL YOUR PANTS DOWN,2
TELL ME WHAT HAPPENS THEN,0
HE SQUEEZES YOUR WILLY,2
TELLS ME WHAT HAPPENS NEXT,0
OKAY ALAN YOU'VE TOLD M E LOTS OF THINGS THERE I'D LIKE TO ASK YOU SOME MORE QUESTIONS ABOUT WHEN YOU PLAY HIDE AND SEEK TELL ME WHEREABOUTS YOU ARE WHEN YOU PLAY HIDE AND SEEK,1
AND WHOSE GARDEN IS IT,1
AND WHO ELSE IS IN THE GARDEN,1
OKAY SO TELL ME ALL ABOUT JACK,0
HM-HM,2
HE'S 12 AND WHEN YOU SAY HE LIVES NEXT DOOR TO YOU WHAT NUMBER IS NEXT DOOR,1
OKAY AND YOU TOLD ME THAT HIS NAME'S JACK WHAT'S JACK'S OTHER NAME,1
JACK BROWN OKAY AND ALAN YOU TOLD ME THAT JACK'S TALL AND HE HAS BROWN HAIR AND HE'S OLDER THAN YOU AND THAT HE'S 12 IS THAT RIGHT,1
OKAY AND HE LIVES NEXT DOOR TO YOU AT NUMBER FIVE,1
OKAY SO ALAN YOU'VE TOLD ME LOTS OF THINGS ABOUT WHAT HAPPENS WHEN YOU PLAY HIDE AND SEEK SO TELL ME WHAT HAPPENS BEFORE YOU PLAY HIDE AND SEEK WHAT DO YOU DO,0
OKAY AND WHAT DOES JACK SAY WHEN YOU GO AND PLAY IN THE GARDEN,1
YOU'RE GOOD AT HIDING,2
OKAY AND THEN YOU MENTIONED ABOUT WHEN YOU GET FOUND HE MAKES YOU DO A DARE,2
AND HE MAKES YOU PULL YOUR PANTS DOWN TELL ME MORE ABOUT THAT PART TELL ME EVERYTHING YOU CAN REMEMBER ABOUT THAT PART ALAN START FROM THE BEGINNING,0
OKAY AND WHEN HE GRABS YOUR WILLY WHAT DOES HE DO,1
HE SQUEEZES IT REALLY HARD AND THEN WHAT HAPPENS,0
AND YOU TOLD HIM YOU DIDN'T LIKE IT AND THEN WHAT HAPPENS,0
THAT'S WHEN YOU GO INSIDE FOR A SNACK OKAY WHAT DOES JACK SAY TO YOU WHEN THAT HAPPENS,1
OKAY AND WHAT DID YOU SAY TO JACK,1
OKAY AND WHAT HAPPENS WHEN YOU GO INSIDE,1
YOU JUST PLAY IN YOUR ROOM,2
OKAY ALAN I'D JUST LIKE TO ASK YOU A COUPLE MORE QUESTIONS IT'S ABOUT THE PART WHERE YOU SAID HE SQUEEZES YOUR WILLY WHAT DOES JACK USE TO SQUEEZE YOUR WILLY,1
DO YOU KNOW WHICH HAND HE USES,1
OKAY AND I THINK I KNOW WHAT YOU MEAN WHEN YOU SAY WILLY BUT CAN YOU TELL ME WHICH PART OF THE BODY THE WILLY IS,1
YEAH CAN YOU SHOW ME,1
YEAH AND IF YOU WENT TO THE TOILET ALAN WHAT WOULD HAPPEN WHEN YOU GO TO THE TOILET WITH YOUR WILLY,1
YOU DO A WEE OKAY ALL RIGHT AND WHO DID YOU TELL ABOUT WHAT HAPPENED,1
YOU TOLD YOUR MUM AND WHAT DID YOU SAY TO MUM,1
OKAY AND WHAT WAS IT THAT WAS HURTING ON YOUR WILLY,1
WHEN JACK SQUEEZED IT OKAY AND ALAN HAS THIS HAPPENED ONE TIME OR MORE THAN ONE TIME,1
AND WHEN WAS IT THAT THIS HAPPENED,1
THAT'S OKAY IF YOU DON'T KNOW SOMETHING THAT'S OKAY DO YOU REMEMBER WHAT DAY IT WAS WHEN THIS HAPPENED,1
TELL ME WHAT DAY IT WAS,1
IT WAS A SCHOOL DAY OKAY AND DO YOU REMEMBER WHAT TIME IT WAS ON THE SCHOOL DAY,1
CAN YOU TELL ME WHAT TIME IT WAS,1
IT WAS AFTER SCHOOL OKAY AND IF YOU THINK REALLY HARD ALAN ABOUT THAT DAY WHEN THIS HAPPENED DO YOU REMEMBER WHAT YOU WERE DOING AT SCHOOL ON THAT DAY,1
CAN YOU TELL ME ABOUT THAT,1
YOU HAD PE THAT DAY,2
AND HOW MANY DAYS DO YOU DO PE,1
YOU DO TWO DAYS WHAT DAYS DO YOU DO PE,1
TUESDAYS AND THURSDAYS OKAY AND REMEMBER YOU TOLD ME ALAN THAT YOU WERE IN YOUR GARDEN WHEN YOU WERE PLAYING HIDE AND SEEK HOW DID JACK COME AROUND TO YOUR HOUSE ON THAT DAY,1
…COME HERE TO TALK TO ME ABOUT TODAY,1
TELL ME ABOUT THOSE GAMES,0
AND WHAT IS HIS NAME,1
OKAY AND IS HE OLDER THAN YOU,1
OKAY A LOT OLDER OR JUST A LITTLE BIT OLDER,1
OKAY AND BY WILLY WHAT DO YOU MEAN BY THAT,1
RIGHT HOW MANY TIMES HAVE YOU BEEN OVER TO PLAY WITH JACK DO YOU THINK,1
LOTS AND WHEN DID YOU FIRST START GOING HOW OLD WERE YOU,2
RIGHT CAN YOU DESCRIBE TO ME THE GAMES THAT YOU PLAY,1
TELL ME ABOUT WHERE YOU PLAY THEM ARE YOU INSIDE THE HOUSE ARE YOU OUTSIDE,1
IN THE GARDEN AT JACK'S HOUSE,2
AT YOUR HOUSE OKAY AND IS THERE ANYBODY ELSE AROUND WHEN YOU'RE PLAYING THESE GAMES,1
OKAY TELL ME ABOUT WHAT TYPE OF GAMES LIKE ARE YOU PLAYING PIRATES ARE YOU PLAYING MONSTERS WHAT TYPE OF GAMES ARE YOU PLAYING,1
OKAY AND WHAT DO YOU DO IN HIDE AND SEEK,1
OKAY SO WHO HIDES DO YOU HIDE OR DOES JACK HIDE OR DO YOU BOTH HIDE SOMETIMES,1
OKAY TELL ME ABOUT THE DANCE THAT YOU DO,0
OH IT'S A DARE IS IT,1
OKAY AND TELL ME ABOUT THAT WHAT TYPE OF DARE DO YOU DO,1
OKAY AND HOW DOES THAT HAPPEN HAVE YOU GOT YOUR CLOTHES ON OR,1
OKAY SURE AND SO HOW TELL ME ABOUT HOW HE TOUCHES YOUR WILLY,1
SO HE PUTS DOES HE TOUCH YOU ON THE OUTSIDE OF THE CLOTHING OR DOES HE PUT HIS HANDS DOWN YOUR CLOTHING,1
OKAY AND WHEN HE DOES THIS WHAT DOES HE DO WHEN WHAT HAPPENS THEN,0
OKAY HOW DOES IT MAKE YOU FEEL WHEN HE DOES THAT,1
ALL RIGHT AND WHEN YOU TELL HIM YOU DON'T WANT TO PLAY WHAT DOES HE DO THEN,0
AND HOW DOES THAT MAKE YOU FEEL,1
DOES IT MAKE YOU FEEL BAD THAT JACK DOESN'T WANT TO PLAY WITH YOU ANYMORE,1
YEAH SO THEN WHAT DOES HE STOP OR DO YOU LET HIM KEEP PLAYING,1
OKAY WHEN HE TOUCHES YOU ON YOUR PRIVATE PARTS HOW LONG DOES THAT GO FOR HOW LONG DOES THAT LAST,1
OKAY AND WHAT DOES HE DO,1
AND SQUEEZES IT YOU MEAN WHAT,1
OKAY AND DOES ANYTHING HAPPEN TO YOUR WILLY,1
NO AND AFTER HE SQUEEZED IT HARD,1
NO AND AFTER HE SQUEEZES IT HARD WHAT HAPPENS THEN,0
DO YOU REMEMBER WHEN THE LAST TIME THAT HAPPENED,1
AND DO YOU REMEMBER HOW LONG AGO THAT WAS,1
OKAY CAN YOU TELL ME ABOUT THAT DAY THE LAST TIME THAT HAPPENED,1
WAS THERE ANYTHING SPECIAL ABOUT THAT DAY,1
HM-HM AND IT WAS AFTER YOU CAME HOME,1
DO YOU REMEMBER WHAT YOU WERE WEARING,1
WHAT WERE YOU WEARING THAT DAY,1
OKAY AND DO YOU KNOW WHAT JACK WAS WEARING,1
WHAT WAS HE WEARING,1
OKAY DO YOU GUYS GO TO THE SAME SCHOOL OR DIFFERENT SCHOOLS,1
SAME SCHOOL OKAY ARE YOU FRIENDS AT SCHOOL,1
HAVE YOU EVER PLAYED THIS GAME AT SCHOOL BEFORE,1
OKAY AND THE TIME YOU JUST TOLD ME ABOUT WAS THERE ANY OTHER TIMES THIS HAS HAPPENED,1
SO IT'S JUST THE ONE TIME,1
OKAY AND HOW LONG AFTER JACK WENT HOME DID YOU SPEAK TO YOUR MUM ABOUT IT,1
SO WAS IT THE SAME DAY WAS IT THE NEXT DAY,1
THE SAME DAY OKAY DOES JACK SAY ANYTHING TO YOU WHEN THESE THINGS ARE HAPPENING WHEN HE WANTS TO PLAY THESE GAMES,1
DO YOU THINK WHAT JACK IS DOING IS RIGHT OR WRONG,1
OKAY AND WHAT HAS MUM SAID ABOUT THAT,1
OKAY SO WHEN THIS HAPPENED TO YOU WHEN YOU WERE PLAYING IN YOUR YARD WHEREABOUTS IN YOUR YARD DID IT HAPPEN HAVE YOU GOT A CUBBYHOUSE OR WAS IT BEHIND A TREE,1
BEHIND THE SHED OKAY AND WHY WERE YOU BEHIND THE SHED,1
THAT'S WHERE YOUR HIDING SPOT WAS,1
AND THEN WHAT DOES HE SAY ABOUT THE DARE,1
OKAY AND DO YOU REMEMBER WHAT WORDS HE USED WHEN HE SAID ABOUT THE DARE,1
ALAN HOW LONG DO YOU THINK JACK HAD HIS HAND ON YOU TOUCHING YOUR PRIVATE PARTS,1
WOULD YOU SAY AS LONG DO YOU KNOW WHAT A MINUTE IS,1
WOULD YOU SAY AS LONG AS WHAT'S YOUR FAVOURITE SOONG,1
OKAY WAS JACK DOING ANYTHING ELSE AT THAT TIME WAS HE TALKING TO YOU OR DOING ANYTHING TO HIMSELF,1
AND WE SPOKE ABOUT WHETHER THIS HAS HAPPENED BEFORE HAS YOU EVER PLAYED HIDE AND SEEK WITH JACK BEFORE,1
OKAY WAS THERE EVER ANY DARES DURING THAT GAME,1
HAS THE TYPE OF DARE THAT JACK PLAYED WITH THAT DAY HAS THAT EVER HAPPENED TO YOU BEFORE,1
NO IS THERE ANYTHING ELSE THAT YOU REMEMBER ABOUT THAT THAT YOU WANT TO TALK TO ME ABOUT,1
NO,2
GOOD MORNING JULIAN THANKS FOR COMING TO SPEAK TO ME TODAY CAN YOU TELL ME WHY YOU'VE COME TO SPEAK TO ME,1
WHY HAVE YOU COME,1
SORRY CAN YOU SPEAK A LITTLE BIT LOUDER,2
YOUR AUNTY BROUGHT YOU AND DID YOUR AUNTY SAY WHY SHE BROUGHT YOU HERE TODAY,1
WHAT DID SHE SAY,1
OKAY WHAT WOULD YOU LIKE TO TALK TO ME ABOUT YOUR DAD TODAY,1
CAN YOU TELL ME HOW HE HURT YOU AND MUM,1
CAN YOU REMEMBER EVERYTHING THAT YOU POSSIBLY CAN AND START AT THE BEGINNING BECAUSE I WASN'T THERE SO I DON'T KNOW WHAT HAPPENED SO IF YOU CAN START AT THE BEGINNING AND TAKE YOUR TIME TO TELL ME EVERYTHING YOU CAN REMEMBER,0
YEAH,2
SHE IS TELL ME WHAT HAPPENED WHEN YOU HAD THE SPAGHETTI,0
HM-HM,2
YEAH,2
RIGHT SO WHAT HAPPENED,0
WHY WAS DAD ANGRY,1
OKAY AND HOW DID YOU KNOW DAD WAS ANGRY,1
OKAY DID DAD DO SOMETHING THAT MADE YOU KNOW HE WAS ANGRY,1
WHAT DID HE DO,1
OKAY JULIAN I WASN'T THERE SO I DIDN'T HEAR WHAT DAD WAS SAYING CAN YOU TELL ME WHAT DAD WAS SAYING,1
WHAT WAS HE SAYING,1
OKAY AND DID DAD SAY ANYTHING ELSE,1
OKAY AND WHAT WERE YOU DOING WHEN DAD WAS ANGRY,1
OKAY AND WHERE WAS MUM,1
OKAY CAN YOU REMEMBER IF DAD SAID ANYTHING ELSE,1
OKAY YOU SAID TO ME THAT DAD WAS ANGRY AND SAID SOME NASTY THINGS WHAT WERE THE NASTY THINGS THAT HE SAID,1
OKAY AND AFTER DAD SAID THAT WHAT HAPPENED,0
OKAY CAN YOU TELL ME HOW HE HIT MUM IN THE FACE,1
HOW DID HE DO THAT,1
OKAY WHAT DID DAD USE TO HIT MUM IN THE FACE,1
OKAY CAN YOU REMEMBER WHAT DAD'S HAND LOOKED LIKE WHEN HE HIT MUM IN THE FACE,1
WHAT DID IT LOOK LIKE,1
OKAY CAN YOU REMEMBER WHERE ON MUM'S FACE DAD HIT HER,1
WHEREABOUTS,1
ON HER CHEEK DID ANYTHING HAPPEN TO MUM'S CHEEK WHEN DAD HIT HER,1
NO CAN YOU REMEMBER WHICH CHEEK DAD HIT MUM,1
NO OKAY WHAT HAPPENED AFTER DAD HIT MUM'S CHEEK,0
OKAY CAN YOU REMEMBER WHEREABOUTS IN THE HEAD DAD PUNCHED MUM,1
WHEREABOUTS,1
CAN YOU REMEMBER WHICH EAR DAD PUNCHED MUM,1
OKAY YOU'RE DOING VERY WELL JULIAN CAN YOU TELL ME WHAT MUM WHEREABOUTS MUM WAS WHEN DAD PUNCHED HER IN THE HEAD,1
OKAY AND CAN YOU REMEMBER WHAT DAD'S HAND LOOKED LIKE WHEN HE PUNCHED HER IN THE HEAD,1
HOW DID IT LOOK,1
OKAY DID DAD SAY ANYTHING TO MUM WHEN HE DID THAT,1
NO AND WHAT WERE YOU DOING WHEN DAD PUNCHED MUM IN THE HEAD,1
OKAY WHAT HAPPENED AFTER DAD PUNCHED MUM IN THE HEAD,0
CAN YOU DESCRIBE TO ME BECAUSE I DIDN'T SEE MUM AFTER THAT HAPPENED CAN YOU DESCRIBE TO ME WHAT YOU SAW WHEN MUM WAS LYING DOWN,1
WHERE WAS SHE BLEEDING,1
HM AND WHAT DID DAD DO,1
OKAY CAN YOU REMEMBER THE WORDS THAT DAD USED,1
OKAY AND CAN YOU REMEMBER ANY OTHER WORDS THAT DAD USED BESIDES THAT YOU WERE TAKING MUM'S SIDE,1
OKAY AND WHAT HAPPENED AFTER DAD SAID THAT,0
CAN YOU TELL ME A LITTLE BIT MORE ABOUT THAT,1
WHAT CAN YOU TELL ME,1
OKAY WHEREABOUTS ON YOUR ARM DID HE GRAB YOU,1
OKAY AND HOW DID IT FEEL WHEN DAD GRABBED YOU NEAR YOUR SHOULDER,1
IT REALLY HURT AND WHICH SHOULDER DID DAD GRAB YOU ON,2
CAN YOU POINT TO IT,1
OKAY THANK YOU AND WHAT HAPPENED AFTER HE GRABBED YOUR ARM NEAR YOUR SHOULDER AND THREW YOU,0
WHAT DID YOU HIT YOUR HEAD ON,1
OKAY AND DID ANYTHING HAPPEN NEAR YOUR EYEBROW WHEN IT HIT THE TABLE,1
OKAY AND DID DAD SAY ANYTHING TO YOU WHEN HE GRABBED YOUR ARM AND THREW YOU,1
OKAY WHAT HAPPENED AFTER YOU HIT YOUR HEAD ON THE TABLE,0
OKAY WHICH CHAIR DID YOU LAND ON,1
OKAY WHICH ROOM OF THE HOUSE IS THE CHAIR IN,1
OKAY SO CAN YOU TELL ME YOU SAID YOU HIT THE WALL WHICH WALL DID YOU HIT,1
OKAY CAN YOU TELL ME WHICH ROOM OF THE HOUSE THE WALL WAS IN,1
WHICH ROOM,1
OKAY SO DID YOU GO INTO ANY OTHER ROOM OF THE HOUSE,1
OKAY AND WHERE WAS MUM WHEN DAD DID THAT TO YOU,1
OKAY DID ANYTHING HAPPEN TO YOUR BACK WHEN YOU FELL ON THE CHAIR,1
OKAY HOW DID YOU FEEL WHEN YOU FELL ON THE CHAIR,1
WHAT WAS IN PAIN,1
OKAY AND WHAT HAPPENED AFTER YOU WERE IN THE CHAIR,0
OKAY HOW DID DAD RUN AWAY,1
OKAY DID YOU SEE DAD RUN AWAY,1
WHAT DID YOU SEE,1
OKAY AND DID YOU SEE WHERE HE WENT AFTER HE WENT OUT THE BACK DOOR,1
OKAY AND WHERE WAS MUM WHEN DAD RAN AWAY,1
OKAY AND WHERE WERE YOU WHEN DAD RAN AWAY,1
OKAY,2
TELL ME WHAT YOU'VE COME TO TALK ABOUT TODAY,0
OKAY YEAH TELL ME ABOUT THE BAD MAN,0
HM-HM,2
OKAY SO CAN YOU TELL ME EVERYTHING THAT HAPPENED WHEN YOU SAW THE BAD MAN STARTING FROM THE BEGINNING,1
TELL ME WHAT HAPPENED,1
HM-HM,2
OKAY AND WHAT HAPPENED NEXT,0
HM-HM,2
HM-HM AND THEN WHAT,0
YEAH AND WHAT HAPPENED WHEN YOU WENT TO THE TOILET,1
AND THEN WHAT HAPPENED,0
OKAY SO I WASN'T THERE WHEN YOU WERE IN THE TOILET SO CAN YOU TELL ME EVERYTHING THAT HAPPENED WHEN THE BAD MAN CAME IN,1
HM-HM,2
OKAY AND THEN WHAT HAPPENED,0
HM-HM,2
AND WHAT HAPPENED AFTER THAT,0
OKAY AND WHEN YOU SAY YOUR PRIVATE WHAT DO YOU MEAN BY THAT,1
HM-HM OKAY SO CAN YOU EXPLAIN TO ME WHAT YOU MEAN BY YOUR GIRLIE BITS,1
