Question,Label
"Was there anything that occurred to your eyebrow when it struck the table?",1
"When your dad grabbed your arm and threw you, did he say something to you?",1
"Can you describe what occurred after your head made contact with the table?",0
"Did you fall onto the red chair or the blue one?",1
"Is the chair located in the living room or another part of the house?",1
"Did you mention hitting a wall? Which specific wall did you hit?",1
"Was the wall located in the kitchen, bedroom, or another room of the house?",1
"Were you in the bedroom or a different room?",1
"Were you in any other rooms of the house?",1
"Was your mom at home or somewhere else when your dad did that?",1
"When you fell on the chair, did you notice anything affecting your back?",1
"Were you sad or scared when you fell on the chair?",1
"Did something hurt you?",1
"What occurred once you were seated in the chair?",0
"Was your dad running, or did he leave in some other way?",1
"Did you witness your dad leaving quickly?",1
"Did you notice anyone or anything during the event?",1
"Did you happen to see where he went once he exited through the back door?",1
"Was your mom at home or somewhere else when your dad ran away?",1
"Were you at home or somewhere else when your dad left?",1
"Would you say it was a difficult time for you when you were with your brother?",2
"What are you here to discuss with me today?",0
"Can you describe what happened with the bad man?",0
"Did something unpleasant occur when you were with your brother?",2
"When you saw the bad man, were you able to remember everything from the start?",1
"Were you able to tell me everything that occurred?",1
"Did something unpleasant occur when you were with your sibling?",2
"Can you describe what occurred after that?",0
"Did something unfortunate occur while you were with your brother?",2
"Could you describe what happened next?",0
"Did you do anything specific when you got to the bathroom?",1
"Could you describe what happened next?",0
"When the bad man entered the restroom, were you able to recall what happened next?",1
"Did something happen that made you uneasy while you were with your brother?",2
"Could you describe what took place next?",0
"Did something unfortunate occur when you were with your sibling?",2
"Could you describe what took place afterwards?",0
"When you mention 'private,' what exactly are you referring to?",1
"Are you able to describe what you mean when you mention your private parts?",1
"Could you describe what happened?",0
"Did he touch your private areas, and can you describe what happened?",1
"Were you able to describe what took place?",1
"Was it something like a stick or a belt that he used?",1
"What item did he utilize?",1
"Did he use something specific when he wiped, or was it just with his hand?",1
"Did he use something specific?",1
"Were you talking about something specific?",1
"Can you walk me through what happened next?",0
"Did something negative occur when you were with your brother?",2
"Did he leave suddenly without telling anyone?",2
"Could you describe what he said about needing to assist you in more detail?",0
"Could you describe what happened in further detail?",0
"Did something happen that you didn't like when you were with your brother?",2
"Have you ever met this person before?",1
"Did you mention the man in the restroom to anyone?",1
"Who have you already informed?",1
"Were you by yourself in the bathroom?",1
"Was your mother with you or was it just the bad man?",1
"Did you mention that the scary man was overweight and had gray hair?",2
"Do you have any additional information you can share about him?",1
"Are you able to share some details with me?",1
"Do you have anything more to add?",1
"Do you want to tell me anything more about his green coat besides what you mentioned?",1
"What occurred after he left? Could you describe what happened next?",0
"Did something unpleasant occur when you were with him?",2
"Did you let your mom know earlier or sometime later?",1
"Could you describe that to me?",0
"Would you say there was an incident that made you feel uncomfortable when you were with your brother?",2
"Can you elaborate on what happened?",0
"Can you describe what took place next?",0
"Did the bad man have any toilet paper when he said he needed to help you by wiping you with his fingers?",1
"Did you happen to be there when he cleaned your private areas, or could you share more about it?",1
"Did a bad thing occur while you were with your sibling?",2
"Did you have something happen to you when you were at the top?",2
"Are you above something right now?",1
"Were you wearing any underwear at that time?",1
"Was it the first instance of this occurring?",1
"Did he mention anything to you during that time?",1
"Do you not know who the bad person is?",1
"When you came out of the restroom and he had disappeared, did you encounter the threatening person once more?",1
"Did the man cause you any harm?",1
"Did the man do anything else you would like to talk about?",1
"What would you like to share with me today, Hilary?",0
"Did something happen with your uncle that made you feel sad or uncomfortable?",2
"Could you describe what occurred the last time you were with your uncle?",0
"DID YOU MENTION THAT ONCE MORE, PLEASE?",2
"Did something unpleasant occur when you were with your sibling?",2
"Did he do something inappropriate?",2
"Could you describe what occurred after that?",0
